iter	F1	Logloss
2831	1	0.02253889815
2832	1	0.02253220347
2833	1	0.02251911392
2834	1	0.02250516349
2835	1	0.02249029642
2836	1	0.02247777357
2837	1	0.02246197916
2838	1	0.02244460748
2839	1	0.02243094599
2840	1	0.02241779765
2841	1	0.02241193254
2842	1	0.02240414221
2843	1	0.02238908296
2844	1	0.02237015263
2845	1	0.02235233715
2846	1	0.02234679418
2847	1	0.0223302002
2848	1	0.02232212689
2849	1	0.02230870176
2850	1	0.02229428043
2851	1	0.02228356934
2852	1	0.02226176972
2853	1	0.02223731251
2854	1	0.02222071878
2855	1	0.02221348733
2856	1	0.02219773892
2857	1	0.02218024132
2858	1	0.02217482323
2859	1	0.02216824176
2860	1	0.02215789605
2861	1	0.02214065782
2862	1	0.02212757857
2863	1	0.02211838799
2864	1	0.022109205
2865	1	0.02209539569
2866	1	0.02209043014
2867	1	0.0220795371
2868	1	0.02207361159
2869	1	0.02206712753
2870	1	0.02205634422
2871	1	0.02204606496
2872	1	0.02202956217
2873	1	0.02202504712
2874	1	0.02201343294
2875	1	0.02199716662
2876	1	0.02198484636
2877	1	0.02197281394
2878	1	0.02195649291
2879	1	0.02193816535
2880	1	0.02193248768
2881	1	0.02191882583
2882	1	0.02190331428
2883	1	0.0218937948
2884	1	0.02188053764
2885	1	0.02187431127
2886	1	0.02185406431
2887	1	0.02184101242
2888	1	0.02183424069
2889	1	0.02181858025
2890	1	0.02180521599
2891	1	0.0217821632
2892	1	0.02176506034
2893	1	0.02175035511
2894	1	0.02174320208
2895	1	0.02171953076
2896	1	0.0217122795
2897	1	0.02170549041
2898	1	0.02168181064
2899	1	0.02167662137
2900	1	0.02166411673
2901	1	0.02163960343
2902	1	0.02162190341
2903	1	0.02161208887
2904	1	0.02159945324
2905	1	0.02158733944
2906	1	0.02157908658
2907	1	0.02156874581
2908	1	0.02155721384
2909	1	0.02154394111
2910	1	0.02152642466
2911	1	0.02151200902
2912	1	0.0215044866
2913	1	0.02149824649
2914	1	0.02148772648
2915	1	0.02147939505
2916	1	0.02147228899
2917	1	0.02145262621
2918	1	0.02143801235
2919	1	0.02141689957
2920	1	0.02139340335
2921	1	0.02137862169
2922	1	0.02136556287
2923	1	0.02135363184
2924	1	0.02133541646
2925	1	0.02132665925
2926	1	0.02131107087
2927	1	0.02129938817
2928	1	0.0212934351
2929	1	0.02127828634
2930	1	0.02125937642
2931	1	0.02124362823
2932	1	0.02123610539
2933	1	0.0212166726
2934	1	0.02120387524
2935	1	0.02118395319
2936	1	0.02117227732
2937	1	0.02116118811
2938	1	0.02114953355
2939	1	0.02114208242
2940	1	0.02112002666
2941	1	0.02109700236
2942	1	0.02108776343
2943	1	0.0210877617
2944	1	0.02107975465
2945	1	0.02106517421
2946	1	0.02105121945
2947	1	0.02103905416
2948	1	0.02101275332
2949	1	0.02100265792
2950	1	0.02098771156
2951	1	0.0209747326
2952	1	0.02096996531
2953	1	0.0209607929
2954	1	0.02095507495
2955	1	0.0209436946
2956	1	0.02093339967
2957	1	0.02092209698
2958	1	0.02091387886
2959	1	0.02090407482
2960	1	0.02089230977
2961	1	0.02088447451
2962	1	0.02088447451
2963	1	0.02087019108
2964	1	0.02086306211
2965	1	0.02084629842
2966	1	0.02084213145
2967	1	0.0208338613
2968	1	0.02082038666
2969	1	0.02080271258
2970	1	0.020782248
2971	1	0.02075827293
2972	1	0.02074225248
2973	1	0.02073249247
2974	1	0.02071914944
2975	1	0.02070485308
2976	1	0.02068645624
2977	1	0.02066731092
2978	1	0.02065612865
2979	1	0.02064284085
2980	1	0.02061843857
2981	1	0.02061042307
2982	1	0.02060315394
2983	1	0.02059253264
2984	1	0.0205778337
2985	1	0.02057316455
2986	1	0.02055881618
2987	1	0.02055244482
2988	1	0.0205373128
2989	1	0.0205337535
2990	1	0.02052631053
2991	1	0.02051749047
2992	1	0.02051598478
2993	1	0.02049949877
2994	1	0.02048671802
2995	1	0.02047543525
2996	1	0.02047118505
2997	1	0.02046248236
2998	1	0.02045370162
2999	1	0.02043744409
